datetime,temp, undefined
2018051018,12.5,  95.0
2018051019,12.6,  95.0
2018051020,12.9,  97.0
2018051021,12.2,  98.0
2018051022,12.2,  98.0
2018051023,12.5,  94.0
2018051100,11.4,  93.0
2018051101,10.9,  99.0
2018051102,11.2,  97.0
2018051103,11.2,  97.0
2018051104,11.1,  95.0
2018051105,11.0,  96.0
2018051106,10.9,  97.0
2018051107,11.0,  96.0
2018051108,11.2,  94.0
2018051109,11.6,  94.0
2018051110,12.4,  90.0
2018051111,12.7,  87.0
2018051112,12.7,  87.0
2018051113,12.8,  84.0
2018051114,13.5,  82.0
2018051115,13.1,  76.0
2018051116,13.1,  79.0
2018051117,13.2,  81.0
2018051118,13.5,  75.0
2018051119,13.1,  66.0
2018051120,13.2,  63.0
2018051121,12.4,  77.0
2018051122,11.7,  83.0
2018051123,10.5,  85.0
2018051200,10.2,  87.0
2018051201,10.2,  88.0
2018051202,10.2,  92.0
2018051203,10.0,  93.0
2018051204,10.1,  93.0
2018051205,10.3,  90.0
2018051206,13.4,  81.0
2018051207,13.9,  82.0
2018051208,16.2,  69.0
2018051209,14.8,  80.0
2018051210,16.0,  73.0
2018051211,15.6,  73.0
2018051212,16.1,  72.0
2018051213,15.6,  71.0
2018051214,15.0,  72.0
2018051215,14.8,  77.0
2018051216,14.9,  78.0
2018051217,15.0,  80.0
2018051218,17.6,  67.0
2018051219,16.4,  75.0
2018051220,15.2,  80.0
2018051221,13.9,  81.0
2018051222,13.1,  84.0
2018051223,12.5,  87.0
2018051300,11.8,  89.0
2018051301,11.3,  91.0
2018051302,11.3,  93.0
2018051303,10.7,  97.0
2018051304,10.8, 100.0
2018051305,12.1, 100.0
2018051306,12.7, 100.0
2018051307,14.0,  94.0
2018051308,14.3,  86.0
2018051309,16.0,  81.0
2018051310,16.3,  78.0
2018051311,23.0,  47.0
2018051312,25.1,  40.0
2018051313,25.7,  40.0
2018051314,24.9,  42.0
2018051315,24.0,  39.0
2018051316,23.4,  37.0
2018051317,22.2,  41.0
2018051318,21.0,  46.0
2018051319,19.7,  47.0
2018051320,18.0,  53.0
2018051321,16.9,  57.0
2018051322,16.1,  63.0
2018051323,15.5,  67.0
2018051400,14.7,  72.0
2018051401,14.4,  75.0
2018051402,14.8,  73.0
2018051403,13.1,  83.0
2018051404,13.9,  77.0
2018051405,14.7,  70.0
2018051406,16.5,  64.0
2018051407,17.4,  64.0
2018051408,15.0,  77.0
2018051409,16.6,  71.0
2018051410,16.1,  76.0
2018051411,18.5,  67.0
2018051412,23.3,  44.0
2018051413,21.0,  54.0
2018051414,20.4,  60.0
2018051415,18.2,  63.0
2018051416,17.6,  66.0
2018051417,14.9,  77.0
2018051418,15.5,  78.0
2018051419,18.7,  58.0
2018051420,16.8,  64.0
2018051421,14.0,  79.0
2018051422,13.6,  80.0
2018051423,11.8,  91.0
2018051500,10.3,  95.0
2018051501,10.7,  96.0
2018051502,10.8,  96.0
2018051503,10.5,  96.0
2018051504,10.9,  95.0
2018051505,11.4,  90.0
2018051506,12.5,  86.0
2018051507,13.3,  83.0
2018051508,14.5,  79.0
2018051509,15.1,  73.0
2018051510,15.1,  68.0
2018051511,15.4,  68.0
2018051512,13.8,  79.0
2018051513,13.6,  79.0
2018051514,13.7,  78.0
2018051515,13.9,  74.0
2018051516,13.2,  79.0
2018051517,13.2,  80.0
2018051518,12.9,  81.0
2018051519,12.3,  86.0
2018051520,12.4,  90.0
2018051521,12.2,  90.0
2018051522,11.8,  88.0
2018051523,12.1,  87.0
2018051600,11.7,  89.0
2018051601,11.9,  86.0
2018051602,11.2,  88.0
2018051603,11.2,  91.0
2018051604,11.1,  92.0
2018051605,12.6,  80.0
2018051606,13.0,  75.0
2018051607,13.6,  71.0
2018051608,14.6,  74.0
2018051609,14.0,  80.0
2018051610,13.6,  82.0
2018051611,15.4,  74.0
2018051612,14.7,  76.0
2018051613,14.5,  78.0
2018051614,14.8,  77.0
2018051615,16.4,  74.0
2018051616,16.8,  71.0
2018051617,15.7,  79.0
2018051618,16.4,  70.0
2018051619,15.2,  72.0
2018051620,14.1,  85.0
2018051621,13.1,  91.0
2018051622,14.1,  84.0
2018051623,14.5,  85.0
2018051700,13.9,  85.0
2018051701,12.9,  89.0
2018051702,12.3,  93.0
2018051703,11.7,  95.0
2018051704,11.6,  92.0
2018051705,11.6,  92.0
2018051706,11.8,  91.0
2018051707,11.6,  89.0
2018051708,11.8,  87.0
2018051709,12.1,  83.0
2018051710,12.3,  81.0
2018051711,12.4,  83.0
2018051712,12.9,  82.0
2018051713,13.4,  82.0
2018051714,13.6,  82.0
2018051715,14.9,  76.0
2018051716,14.5,  76.0
2018051717,14.9,  77.0
2018051718,14.0,  84.0
2018051719,13.5,  82.0
2018051720,12.8,  81.0
2018051721,12.1,  84.0
2018051722,11.9,  85.0
2018051723,11.6,  90.0
2018051800,11.7,  94.0
2018051801,11.8,  96.0
2018051802,12.2,  96.0
2018051803,11.9,  96.0
2018051804,11.4,  96.0
2018051805,11.5,  95.0
2018051806,12.0,  94.0
2018051807,12.9,  88.0
2018051808,13.2,  87.0
2018051809,13.6,  86.0
2018051810,14.0,  83.0
2018051811,14.6,  79.0
2018051812,13.6,  83.0
2018051813,14.7,  80.0
2018051814,14.7,  79.0
2018051815,14.8,  77.0
2018051816,14.0,  85.0
2018051817,14.4,  83.0
2018051818,14.4,  80.0
2018051819,14.2,  80.0
2018051820,13.6,  86.0
2018051821,13.4,  85.0
2018051822,13.0,  89.0
2018051823,12.9,  92.0
2018051900,12.5,  91.0
2018051901,12.3,  91.0
2018051902,11.8,  91.0
2018051903,11.8,  91.0
2018051904,11.3,  95.0
2018051905,11.6,  95.0
2018051906,13.2,  77.0
2018051907,14.3,  64.0
2018051908,16.2,  46.0
2018051909,17.7,  32.0
2018051910,18.7,  30.0
2018051911,19.0,  31.0
2018051912,19.9,  33.0
2018051913,19.6,  40.0
2018051914,20.4,  37.0
2018051915,16.9,  58.0
2018051916,16.9,  64.0
2018051917,19.6,  41.0
2018051918,18.6,  46.0
2018051919,16.5,  53.0
2018051920,14.8,  57.0
2018051921,13.4,  62.0
2018051922,12.3,  65.0
2018051923,12.0,  62.0
2018052000,12.1,  59.0
2018052001,11.4,  57.0
2018052002,10.6,  64.0
2018052003,9.7,  72.0
2018052004,9.5,  71.0
2018052005,11.3,  61.0
2018052006,13.3,  57.0
2018052007,15.7,  48.0
2018052008,17.4,  38.0
2018052009,18.4,  35.0
2018052010,19.8,  36.0
2018052011,19.9,  36.0
2018052012,16.9,  63.0
2018052013,20.9,  34.0
2018052014,17.7,  57.0
2018052015,19.5,  27.0
2018052016,19.7,  28.0
2018052017,18.4,  27.0
2018052018,16.8,  33.0
2018052019,15.5,  40.0
2018052020,13.5,  50.0
2018052021,12.0,  61.0
2018052022,11.5,  71.0
2018052023,11.1,  80.0
2018052100,10.9,  84.0
2018052101,10.3,  89.0
2018052102,9.8,  89.0
2018052103,9.5,  91.0
2018052104,9.8,  91.0
2018052105,10.5,  87.0
2018052106,12.5,  81.0
2018052107,14.4,  74.0
2018052108,17.2,  57.0
2018052109,18.6,  51.0
2018052110,20.3,  46.0
2018052111,22.0,  38.0
2018052112,22.1,  41.0
2018052113,22.0,  38.0
2018052114,21.9,  40.0
2018052115,21.4,  38.0
2018052116,21.3,  35.0
2018052117,17.2,  65.0
2018052118,18.4,  51.0
2018052119,17.5,  55.0
2018052120,15.9,  61.0
2018052121,14.5,  69.0
2018052122,13.4,  77.0
2018052123,13.2,  79.0
2018052200,12.6,  84.0
2018052201,11.8,  88.0
2018052202,11.5,  89.0
2018052203,11.6,  88.0
2018052204,11.7,  87.0
2018052205,12.8,  79.0
2018052206,15.1,  69.0
2018052207,18.2,  56.0
2018052208,17.9,  60.0
2018052209,16.9,  70.0
2018052210,16.0,  74.0
2018052211,17.6,  68.0
2018052212,16.5,  68.0
2018052213,16.7,  74.0
2018052214,16.7,  72.0
2018052215,16.9,  71.0
2018052216,16.9,  69.0
2018052217,16.9,  70.0
2018052218,16.1,  75.0
2018052219,15.1,  81.0
2018052220,15.6,  75.0
2018052221,15.6,  65.0
2018052222,14.5,  71.0
2018052223,13.2,  82.0
2018052300,12.5,  86.0
2018052301,12.0,  88.0
2018052302,11.6,  90.0
2018052303,10.8,  93.0
2018052304,11.7,  86.0
2018052305,12.5,  83.0
2018052306,13.3,  84.0
2018052307,13.6,  81.0
2018052308,14.0,  81.0
2018052309,15.0,  76.0
2018052310,16.2,  72.0
2018052311,17.2,  60.0
2018052312,16.5,  62.0
2018052313,17.0,  59.0
2018052314,17.6,  55.0
2018052315,17.7,  55.0
2018052316,17.8,  54.0
2018052317,17.3,  58.0
2018052318,16.3,  68.0
2018052319,15.6,  74.0
2018052320,14.3,  81.0
2018052321,15.7,  70.0
2018052322,14.8,  66.0
2018052323,14.4,  65.0
2018052400,12.1,  84.0
2018052401,13.2,  80.0
2018052402,13.2,  78.0
2018052403,13.0,  79.0
2018052404,12.8,  81.0
2018052405,13.7,  79.0
2018052406,16.2,  67.0
2018052407,18.1,  59.0
2018052408,20.0,  52.0
2018052409,21.4,  47.0
2018052410,21.7,  42.0
2018052411,21.9,  40.0
2018052412,22.9,  33.0
2018052413,22.4,  34.0
2018052414,22.9,  33.0
2018052415,22.3,  33.0
2018052416,21.0,  42.0
2018052417,20.7,  43.0
2018052418,19.5,  48.0
2018052419,18.3,  54.0
2018052420,17.1,  57.0
2018052421,15.9,  64.0
2018052422,15.1,  70.0
2018052423,14.9,  73.0
2018052500,14.5,  77.0
2018052501,14.1,  78.0
2018052502,13.9,  80.0
2018052503,13.6,  81.0
2018052504,14.3,  74.0
2018052505,15.8,  64.0
2018052506,17.3,  59.0
2018052507,19.3,  50.0
2018052508,20.9,  45.0
2018052509,21.8,  38.0
2018052510,17.0,  57.0
2018052511,15.8,  60.0
2018052512,15.3,  66.0
2018052513,14.9,  73.0
2018052514,15.3,  71.0
2018052515,14.2,  77.0
2018052516,14.4,  74.0
2018052517,13.7,  79.0
2018052518,13.0,  83.0
2018052519,12.4,  89.0
2018052520,11.7,  94.0
2018052521,11.7,  96.0
2018052522,10.6,  98.0
2018052523,10.4,  98.0
2018052600,10.5, 100.0
2018052601,9.8, 100.0
2018052602,10.4, 100.0
2018052603,10.6, 100.0
2018052604,11.0, 100.0
2018052605,11.4,  92.0
2018052606,11.1,  98.0
2018052607,13.4,  82.0
2018052608,12.9,  84.0
2018052609,14.1,  80.0
2018052610,14.0,  82.0
2018052611,14.5,  81.0
2018052612,16.1,  74.0
2018052613,15.2,  79.0
2018052614,15.8,  77.0
2018052615,15.2,  81.0
2018052616,14.6,  82.0
2018052617,14.0,  87.0
2018052618,13.7,  89.0
2018052619,12.5,  96.0
2018052620,12.0,  99.0
2018052621,10.9, 100.0
2018052622,11.2, 100.0
2018052623,11.9, 100.0
2018052700,11.1, 100.0
2018052701,11.8, 100.0
2018052702,13.7, 100.0
2018052703,11.5,  99.0
2018052704,13.1, 100.0
2018052705,12.5, 100.0
2018052706,12.8,  96.0
2018052707,12.6,  94.0
2018052708,12.3,  96.0
2018052709,12.7,  95.0
2018052710,14.4,  87.0
2018052711,14.5,  86.0
2018052712,15.5,  82.0
2018052713,14.4,  85.0
2018052714,14.9,  82.0
2018052715,15.4,  81.0
2018052716,15.4,  83.0
2018052717,15.0,  87.0
2018052718,15.0,  89.0
2018052719,18.9,  79.0
2018052720,17.2,  87.0
2018052721,17.1,  84.0
2018052722,17.4,  76.0
2018052723,14.7,  89.0
2018052800,15.4,  87.0
2018052801,15.7,  85.0
2018052802,16.2,  86.0
2018052803,16.7,  87.0
2018052804,14.8,  93.0
2018052805,17.3,  83.0
2018052806,13.4,  93.0
2018052807,13.1,  96.0
2018052808,13.3,  96.0
2018052809,13.8,  94.0
2018052810,14.0,  91.0
2018052811,15.2,  86.0
2018052812,14.9,  84.0
2018052813,18.6,  72.0
2018052814,29.5,  36.0
2018052815,29.7,  34.0
2018052816,29.6,  38.0
2018052817,27.1,  53.0
2018052818,25.3,  53.0
2018052819,23.6,  56.0
2018052820,22.4,  59.0
2018052821,21.3,  61.0
2018052822,20.4,  63.0
2018052823,19.5,  67.0
2018052900,18.7,  71.0
2018052901,18.3,  75.0
2018052902,18.7,  74.0
2018052903,18.9,  73.0
2018052904,19.0,  72.0
2018052905,20.3,  66.0
2018052906,22.1,  61.0
2018052907,23.6,  56.0
2018052908,25.7,  51.0
2018052909,27.8,  44.0
2018052910,28.9,  41.0
2018052911,29.8,  34.0
2018052912,30.4,  33.0
2018052913,29.4,  32.0
2018052914,28.7,  38.0
2018052915,28.1,  39.0
2018052916,27.2,  40.0
2018052917,26.1,  41.0
2018052918,24.9,  44.0
2018052919,23.0,  52.0
2018052920,21.6,  55.0
2018052921,20.6,  58.0
2018052922,19.3,  64.0
2018052923,18.7,  68.0
2018053000,17.5,  75.0
2018053001,15.3,  87.0
2018053002,15.8,  82.0
2018053003,16.2,  79.0
2018053004,16.0,  78.0
2018053005,18.2,  69.0
2018053006,19.2,  67.0
2018053007,22.7,  58.0
2018053008,24.2,  54.0
2018053009,26.9,  47.0
2018053010,20.0,  63.0
2018053011,18.0,  71.0
2018053012,19.3,  67.0
2018053013,17.9,  72.0
2018053014,23.2,  57.0
2018053015,28.8,  42.0
2018053016,28.6,  43.0
2018053017,27.5,  43.0
2018053018,26.1,  47.0
2018053019,24.7,  49.0
2018053020,22.7,  51.0
2018053021,21.2,  57.0
2018053022,20.0,  63.0
2018053023,16.7,  78.0
2018053100,14.0,  88.0
2018053101,14.3,  88.0
2018053102,14.4,  89.0
2018053103,14.9,  89.0
2018053104,15.7,  87.0
2018053105,17.2,  83.0
2018053106,21.2,  67.0
2018053107,20.9,  66.0
2018053108,18.0,  72.0
2018053109,17.9,  75.0
2018053110,19.0,  72.0
2018053111,21.4,  67.0
2018053112,23.3,  60.0
2018053113,21.7,  66.0
2018053114,22.1,  62.0
2018053115,25.5,  55.0
2018053116,25.0,  49.0
2018053117,23.7,  50.0
2018053118,22.2,  54.0
2018053119,20.2,  57.0
2018053120,18.9,  62.0
2018053121,17.7,  66.0
2018053122,17.1,  68.0
2018053123,16.7,  67.0
2018060100,16.3,  67.0
2018060101,16.0,  68.0
2018060102,15.5,  73.0
2018060103,15.5,  77.0
2018060104,15.6,  79.0
2018060105,17.0,  75.0
2018060106,15.9,  78.0
2018060107,15.9,  82.0
2018060108,16.1,  81.0
2018060109,18.6,  75.0
2018060110,18.7,  74.0
2018060111,17.2,  78.0
2018060112,17.9,  76.0
2018060113,18.5,  74.0
2018060114,19.3,  72.0
2018060115,17.3,  79.0
2018060116,17.6,  78.0
2018060117,17.2,  79.0
2018060118,17.9,  80.0
2018060119,16.3,  87.0
2018060120,17.0,  89.0
2018060121,15.3,  91.0
2018060122,14.7,  95.0
2018060123,15.2,  92.0
2018060200,15.1,  94.0
2018060201,13.2,  97.0
2018060202,13.0,  98.0
2018060203,12.8, 100.0
2018060204,12.7, 100.0
2018060205,16.3,  87.0
2018060206,14.8,  86.0
2018060207,14.4,  87.0
2018060208,15.0,  85.0
2018060209,16.5,  79.0
2018060210,16.0,  81.0
2018060211,16.4,  80.0
2018060212,16.6,  80.0
2018060213,17.3,  78.0
2018060214,17.3,  81.0
2018060215,17.3,  82.0
2018060216,17.6,  80.0
2018060217,17.1,  84.0
2018060218,16.9,  89.0
2018060219,16.7,  88.0
2018060220,17.3,  78.0
2018060221,17.6,  72.0
2018060222,15.9,  96.0
2018060223,15.8,  94.0
2018060300,15.8,  97.0
2018060301,15.6,  96.0
2018060302,15.4,  98.0
2018060303,14.9, 100.0
2018060304,14.9, 100.0
2018060305,15.1, 100.0
2018060306,15.3, 100.0
2018060307,15.2,  97.0
2018060308,15.8,  93.0
2018060309,16.1,  93.0
2018060310,15.7,  93.0
2018060311,16.0,  91.0
2018060312,16.4,  91.0
2018060313,17.0,  90.0
2018060314,17.6,  87.0
2018060315,18.4,  82.0
2018060316,18.5,  81.0
2018060317,18.9,  80.0
2018060318,18.5,  81.0
2018060319,17.9,  85.0
2018060320,16.8,  90.0
2018060321,17.3,  87.0
2018060322,16.8,  89.0
2018060323,16.4,  92.0
2018060400,15.9,  93.0
2018060401,15.0,  94.0
2018060402,16.3,  92.0
2018060403,15.9,  87.0
2018060404,16.0,  87.0
2018060405,16.0,  86.0
2018060406,15.8,  90.0
2018060407,14.8,  97.0
2018060408,15.7,  90.0
2018060409,15.5,  96.0
2018060410,15.2,  99.0
2018060411,16.1,  91.0
2018060412,17.1,  84.0
2018060413,17.8,  80.0
2018060414,19.7,  70.0
2018060415,19.4,  74.0
2018060416,19.1,  76.0
2018060417,18.5,  80.0
2018060418,17.4,  86.0
2018060419,17.5,  82.0
2018060420,16.6,  87.0
2018060421,16.1,  92.0
2018060422,15.8,  92.0
2018060423,15.5,  94.0
2018060500,15.3,  94.0
2018060501,15.0,  94.0
2018060502,14.7,  95.0
2018060503,14.6,  97.0
2018060504,14.8,  96.0
2018060505,15.1,  95.0
2018060506,15.2,  95.0
2018060507,15.8,  91.0
2018060508,17.0,  84.0
2018060509,17.5,  82.0
2018060510,17.7,  81.0
2018060511,17.4,  82.0
2018060512,17.7,  78.0
2018060513,18.7,  74.0
2018060514,19.4,  71.0
2018060515,19.4,  63.0
2018060516,19.0,  58.0
2018060517,18.4,  70.0
2018060518,18.2,  73.0
2018060519,20.1,  61.0
2018060520,18.0,  68.0
2018060521,16.6,  72.0
2018060522,15.7,  65.0
2018060523,14.3,  69.0
2018060600,14.5,  66.0
2018060601,13.7,  77.0
2018060602,13.1,  80.0
2018060603,12.4,  82.0
2018060604,12.4,  78.0
2018060605,13.6,  67.0
2018060606,14.6,  62.0
2018060607,16.1,  51.0
2018060608,17.5,  46.0
2018060609,19.1,  39.0
2018060610,20.3,  34.0
2018060611,21.2,  35.0
2018060612,22.4,  29.0
2018060613,23.5,  26.0
2018060614,23.2,  25.0
2018060615,23.9,  26.0
2018060616,23.4,  27.0
2018060617,23.1,  27.0
2018060618,22.4,  29.0
2018060619,20.6,  46.0
2018060620,18.5,  55.0
2018060621,16.9,  62.0
2018060622,15.4,  69.0
2018060623,14.2,  75.0
2018060700,13.9,  73.0
2018060701,13.6,  67.0
2018060702,14.5,  59.0
2018060703,13.8,  57.0
2018060704,13.9,  55.0
2018060705,14.9,  51.0
2018060706,16.0,  46.0
2018060707,17.9,  42.0
2018060708,19.6,  37.0
2018060709,21.3,  32.0
2018060710,22.0,  30.0
2018060711,23.4,  26.0
2018060712,24.9,  25.0
2018060713,26.1,  25.0
2018060714,26.3,  27.0
2018060715,27.1,  27.0
2018060716,27.2,  28.0
2018060717,26.9,  29.0
2018060718,26.2,  32.0
2018060719,24.6,  37.0
2018060720,22.4,  42.0
2018060721,20.1,  59.0
2018060722,19.4,  57.0
2018060723,19.0,  58.0
2018060800,18.0,  64.0
2018060801,18.2,  58.0
2018060802,18.0,  56.0
2018060803,17.5,  57.0
2018060804,17.3,  62.0
2018060805,18.5,  53.0
2018060806,20.2,  48.0
2018060807,22.1,  46.0
2018060808,24.2,  42.0
2018060809,22.2,  52.0
2018060810,22.5,  57.0
2018060811,24.2,  52.0
2018060812,28.3,  34.0
2018060813,29.8,  29.0
2018060814,27.9,  39.0
2018060815,25.1,  52.0
2018060816,28.0,  34.0
2018060817,27.1,  32.0
2018060818,25.5,  31.0
2018060819,23.4,  32.0
2018060820,21.7,  36.0
2018060821,19.9,  44.0
2018060822,19.4,  49.0
2018060823,18.0,  55.0
2018060900,17.8,  58.0
2018060901,16.4,  65.0
2018060902,15.9,  69.0
2018060903,15.4,  77.0
2018060904,15.9,  75.0
2018060905,17.0,  74.0
2018060906,19.0,  68.0
2018060907,18.6,  78.0
2018060908,20.2,  73.0
2018060909,19.8,  73.0
2018060910,20.7,  71.0
2018060911,20.5,  74.0
2018060912,19.5,  76.0
2018060913,19.5,  77.0
2018060914,19.3,  80.0
2018060915,19.0,  78.0
2018060916,19.1,  80.0
2018060917,18.3,  84.0
2018060918,17.6,  89.0
2018060919,17.8,  88.0
2018060920,17.9,  87.0
2018060921,17.8,  88.0
2018060922,17.6,  91.0
2018060923,17.0,  93.0
2018061000,16.5,  97.0
2018061001,16.9,  96.0
2018061002,16.7,  94.0
2018061003,17.7,  87.0
2018061004,18.0,  86.0
2018061005,19.0,  74.0
2018061006,18.8,  80.0
2018061007,20.3,  72.0
2018061008,19.3,  78.0
2018061009,21.3,  71.0
2018061010,20.6,  73.0
2018061011,20.6,  77.0
2018061012,20.5,  75.0
2018061013,20.1,  71.0
2018061014,19.4,  82.0
2018061015,18.9,  90.0
2018061016,18.7,  90.0
2018061017,19.2,  90.0
2018061018,18.3,  94.0
2018061019,18.5,  90.0
2018061020,17.6,  95.0
2018061021,17.5,  94.0
2018061022,17.5,  96.0
2018061023,17.3,  97.0
2018061100,17.1,  96.0
2018061101,17.2,  89.0
2018061102,16.8,  84.0
2018061103,16.3,  80.0
2018061104,16.0,  75.0
2018061105,15.9,  72.0
2018061106,15.9,  78.0
2018061107,15.8,  79.0
2018061108,16.4,  75.0
2018061109,17.0,  64.0
2018061110,16.8,  72.0
2018061111,17.7,  65.0
2018061112,18.6,  65.0
2018061113,18.5,  65.0
2018061114,18.8,  63.0
2018061115,19.0,  65.0
2018061116,18.6,  68.0
2018061117,18.2,  69.0
2018061118,17.5,  70.0
2018061119,16.8,  75.0
2018061120,16.5,  75.0
2018061121,15.7,  75.0
2018061122,15.3,  71.0
2018061123,15.0,  70.0
2018061200,15.1,  74.0
2018061201,14.9,  73.0
2018061202,15.0,  71.0
2018061203,15.1,  75.0
2018061204,15.1,  80.0
2018061205,15.2,  74.0
2018061206,15.2,  76.0
2018061207,15.1,  76.0
2018061208,15.3,  75.0
2018061209,15.4,  73.0
2018061210,15.1,  77.0
2018061211,14.9,  78.0
2018061212,15.8,  71.0
2018061213,16.2,  67.0
2018061214,16.7,  64.0
2018061215,16.6,  72.0
2018061216,16.7,  69.0
2018061217,16.0,  75.0
2018061218,16.0,  75.0
2018061219,15.9,  74.0
2018061220,15.9,  73.0
2018061221,15.5,  76.0
2018061222,14.8,  84.0
2018061223,14.9,  81.0
2018061300,14.6,  77.0
2018061301,14.4,  78.0
2018061302,14.2,  81.0
2018061303,13.2,  87.0
2018061304,14.0,  89.0
2018061305,12.9,  94.0
2018061306,13.9,  91.0
2018061307,14.2,  83.0
2018061308,14.0,  81.0
2018061309,14.1,  80.0
2018061310,14.6,  77.0
2018061311,15.2,  72.0
2018061312,16.1,  68.0
2018061313,17.6,  64.0
2018061314,17.5,  61.0
2018061315,17.6,  61.0
2018061316,17.2,  67.0
2018061317,17.1,  63.0
2018061318,16.5,  64.0
2018061319,16.0,  65.0
2018061320,15.7,  66.0
2018061321,15.8,  65.0
2018061322,15.5,  70.0
2018061323,15.4,  64.0
2018061400,15.1,  64.0
2018061401,15.0,  58.0
2018061402,14.7,  63.0
2018061403,14.3,  68.0
2018061404,13.4,  67.0
2018061405,13.2,  73.0
2018061406,14.0,  74.0
2018061407,15.5,  64.0
2018061408,16.6,  61.0
2018061409,17.9,  54.0
2018061410,18.4,  56.0
2018061411,18.6,  57.0
2018061412,19.6,  51.0
2018061413,19.8,  52.0
2018061414,22.2,  42.0
2018061415,20.9,  43.0
2018061416,20.9,  43.0
2018061417,21.3,  43.0
2018061418,20.4,  48.0
2018061419,19.9,  49.0
2018061420,16.5,  83.0
2018061421,16.5,  81.0
2018061422,16.1,  83.0
2018061423,16.1,  82.0
2018061500,16.0,  80.0
2018061501,15.1,  93.0
2018061502,15.4,  93.0
2018061503,15.8,  87.0
2018061504,15.8,  85.0
2018061505,15.8,  84.0
2018061506,16.2,  76.0
2018061507,16.8,  74.0
2018061508,16.9,  72.0
2018061509,18.0,  68.0
2018061510,17.3,  69.0
2018061511,18.3,  61.0
2018061512,18.0,  59.0
2018061513,17.8,  63.0
2018061514,18.6,  62.0
2018061515,18.8,  50.0
2018061516,19.0,  57.0
2018061517,18.2,  60.0
2018061518,18.3,  60.0
2018061519,18.2,  61.0
2018061520,17.8,  66.0
2018061521,17.2,  65.0
2018061522,16.3,  71.0
2018061523,15.7,  72.0
2018061600,14.8,  78.0
2018061601,15.2,  75.0
2018061602,14.2,  82.0
2018061603,14.7,  79.0
2018061604,15.0,  77.0
2018061605,15.6,  74.0
2018061606,17.2,  65.0
2018061607,18.8,  63.0
2018061608,20.3,  62.0
2018061609,22.1,  57.0
2018061610,23.0,  50.0
2018061611,24.8,  43.0
2018061612,25.2,  40.0
2018061613,25.3,  44.0
2018061614,24.4,  46.0
2018061615,25.1,  42.0
2018061616,25.6,  42.0
2018061617,20.4,  69.0
2018061618,21.5,  62.0
2018061619,22.3,  59.0
2018061620,21.2,  65.0
2018061621,18.6,  83.0
2018061622,19.2,  77.0
2018061623,19.0,  72.0
2018061700,18.2,  79.0
2018061701,17.8,  81.0
2018061702,17.4,  83.0
2018061703,16.8,  85.0
2018061704,16.0,  96.0
2018061705,16.2,  97.0
2018061706,16.4,  94.0
2018061707,17.3,  93.0
2018061708,18.2,  81.0
2018061709,18.5,  75.0
2018061710,19.6,  68.0
2018061711,19.8,  58.0
2018061712,21.5,  57.0
2018061713,20.1,  67.0
2018061714,20.7,  63.0
2018061715,21.9,  50.0
2018061716,18.5,  74.0
2018061717,17.8,  71.0
2018061718,17.8,  76.0
2018061719,17.8,  72.0
2018061720,17.1,  77.0
2018061721,16.9,  80.0
2018061722,17.0,  75.0
2018061723,17.0,  66.0
2018061800,16.2,  71.0
2018061801,15.5,  74.0
2018061802,15.1,  77.0
2018061803,15.0,  77.0
2018061804,15.2,  77.0
2018061805,15.2,  77.0
2018061806,15.7,  77.0
2018061807,16.7,  73.0
2018061808,17.2,  73.0
2018061809,18.8,  61.0
2018061810,20.1,  55.0
2018061811,19.2,  65.0
2018061812,21.5,  50.0
2018061813,19.8,  63.0
2018061814,19.4,  70.0
2018061815,20.9,  56.0
2018061816,20.3,  66.0
2018061817,20.6,  62.0
2018061818,20.7,  63.0
2018061819,20.2,  67.0
2018061820,17.2,  92.0
2018061821,17.5,  90.0
2018061822,17.0,  93.0
2018061823,16.6,  91.0
2018061900,16.6,  88.0
2018061901,16.1,  91.0
2018061902,16.4,  91.0
2018061903,16.7,  83.0
2018061904,16.4,  84.0
2018061905,16.2,  86.0
2018061906,16.4,  86.0
2018061907,17.3,  79.0
2018061908,18.0,  76.0
2018061909,19.2,  72.0
2018061910,20.5,  65.0
2018061911,19.3,  73.0
2018061912,20.1,  77.0
2018061913,19.9,  79.0
2018061914,20.5,  71.0
2018061915,20.6,  69.0
2018061916,19.9,  67.0
2018061917,19.3,  67.0
2018061918,18.8,  68.0
2018061919,18.0,  69.0
2018061920,17.3,  71.0
2018061921,17.0,  73.0
2018061922,16.5,  72.0
2018061923,16.0,  74.0
2018062000,15.6,  75.0
2018062001,15.3,  75.0
2018062002,14.0,  78.0
2018062003,12.1,  88.0
